MÃ,TÊN CÔNG TY,NGÀNH,NĂM,ROA,ROE,LỢI NHUẬN BIÊN,NỢ / VỐN CHỦ SỞ HỮU,NỢ / TỔNG TÀI SẢN,EBIT/TỔNG TÀI SẢN,CURRENT RATIO,CASH RATIO,EQUITY / TỔNG TÀI SẢN,TỶ LỆ VỐN CHỦ SỞ HỮU,VÒNG QUAY TỔNG TÀI SẢN,VÒNG QUAY PHẢI THU,KHẢ NĂNG THANH TOÁN LÃI VAY,DÒNG TIỀN / DOANH THU,TĂNG TRƯỞNG LNST,TĂNG TRƯỞNG DOANH THU,TĂNG TRƯỞNG TÀI SẢN,cluster_kmeans,Credit_Rating,financial_health
DXP,Cảng Đoạn Xá,Hàng & Dịch vụ Công nghiệp,2024,0.053744134,0.062789103,0.119655367,0.168296873,0.144053174,0.069452147,3.706185468,0.194393472,0.855946826,0.855946826,0.676614238,7.396479133,28.76524291,-0.189952567,-0.033122123,0.660047517,0.023340773,2,AA,Khá
DXS,Dịch vụ BĐS Đất Xanh,Bất động sản,2021,0.057662615,0.112508481,0.562291079,0.951151203,0.487482058,0.086676099,2.010795631,0.226300519,0.512517942,0.512517942,0.285771066,0.409916609,17.03948175,-0.202216409,-0.230794534,0.332263197,0.36527759,4,BBB,Trung bình
DXS,Dịch vụ BĐS Đất Xanh,Bất động sản,2022,0.03191977,0.063964723,0.562291079,1.003921773,0.500978524,0.045819467,2.132432681,0.067013559,0.499021476,0.499021476,0.246730865,0.384388192,6.075744729,-0.626443256,-0.393287801,-0.053713744,0.096017036,4,BBB,Trung bình
DXS,Dịch vụ BĐS Đất Xanh,Bất động sản,2023,-0.010368161,-0.019778232,0.355612602,0.907593021,0.475779168,0.002532467,2.156891749,0.03057685,0.524220832,0.524220832,0.129222286,0.200201227,0.30969423,-0.092910652,-1.30241503,-0.512386943,-0.068974904,4,BBB,Trung bình
DXS,Dịch vụ BĐS Đất Xanh,Bất động sản,2024,0.016654582,0.030350663,0.487071685,0.822361081,0.451261328,0.028793063,2.269288757,0.065704003,0.548738672,0.548738672,0.156664761,0.256051089,4.918752448,0.091834694,-2.575821399,0.18934785,-0.018986481,4,BBB,Trung bình
DZM,Cơ điện Dzĩ An,Hàng & Dịch vụ Công nghiệp,2021,-0.07849077,-0.146909135,0.065665604,1.625516692,0.619122589,-0.061312851,1.05385434,0.011492094,0.380877411,0.380877411,0.366439273,0.93527214,-5.123998554,0.113292364,-9.528925993,-0.765665937,-0.193410597,1,B,Yếu
DZM,Cơ điện Dzĩ An,Hàng & Dịch vụ Công nghiệp,2022,-0.059814158,-0.146909135,0.179610094,2.055520442,0.672723512,-0.047150638,1.214149547,0.002716334,0.327276488,0.327276488,0.255800702,0.470318636,-3.740193668,-0.246908406,-0.294267112,-0.353520628,-0.073906251,1,B,Yếu
EBS,Sách Giáo dục Hà Nội,Truyền thông,2021,0.071175669,0.09508577,0.265161178,0.335930825,0.251458248,0.087672947,2.938130464,0.266311438,0.748541752,0.748541752,0.617417331,1.44099861,8.683794881,-0.013160498,0.706256622,0.038309206,0.218571326,2,AA,Khá
EBS,Sách Giáo dục Hà Nội,Truyền thông,2022,0.077574507,0.101952674,0.324751806,0.314254872,0.239112579,0.088539958,3.081735036,0.372429701,0.760887421,0.760887421,0.505190138,1.218717501,12.82801978,0.13285598,0.114094737,-0.163606394,0.022197128,2,AA,Khá
EBS,Sách Giáo dục Hà Nội,Truyền thông,2023,0.071935162,0.086634277,0.356306382,0.204338396,0.169668589,0.088089451,4.0756483,0.622669373,0.830331411,0.830331411,0.438052265,1.223585992,13.26901878,0.053074429,-0.140820675,-0.196598411,-0.073465448,2,AA,Khá
EBS,Sách Giáo dục Hà Nội,Truyền thông,2024,0.094438574,0.109291758,0.395189614,0.157278782,0.135903971,0.107031278,4.0756483,0.824306677,0.864096029,0.864096029,0.40139278,1.18880993,21.85043645,-0.019077324,0.305616397,-0.08872171,-0.005494022,3,AAA,Tốt
ECI,Bản đồ và tranh ảnh GD,Truyền thông,2022,0.046641318,0.065438976,0.258579447,0.403025859,0.287254762,0.062293622,3.918317738,0.824306677,0.712745238,0.712745238,0.931258186,1.822378509,29.22906892,0.13116479,-0.438111767,-0.098242574,0.212764239,2,AA,Khá
ECI,Bản đồ và tranh ảnh GD,Truyền thông,2023,-0.083585052,-0.146909135,0.22990982,0.481753695,0.325124004,-0.072741329,3.3837891,0.065292446,0.674875996,0.674875996,0.357108805,0.78891032,-17.01106377,0.223949536,-3.12869091,-0.661738777,-0.117892005,2,AA,Khá
ECI,Bản đồ và tranh ảnh GD,Truyền thông,2024,-0.009919029,-0.013898283,0.111488,0.401173773,0.286312648,-0.072741329,3.910979921,0.824306677,0.713687352,0.713687352,0.071807615,0.284064783,-22.99457883,-1.777685683,-0.917808087,-0.812461026,-0.067343776,2,AA,Khá
EID,Phát triển GD Hà Nội,Truyền thông,2021,0.097936307,0.149143217,0.278023391,0.522859312,0.343340523,0.133902058,2.492347066,0.824306677,0.656659477,0.656659477,1.541019193,8.550727766,26.75144964,0.081798109,-0.007689393,0.167879597,0.055430774,3,AAA,Tốt
EID,Phát triển GD Hà Nội,Truyền thông,2022,0.137544594,0.198419884,0.277855178,0.44258584,0.30680035,0.164950425,2.81074778,0.824306677,0.69319965,0.69319965,1.866857555,11.99527595,283.5439256,0.017583154,0.509687023,0.302237668,0.074947167,3,AAA,Tốt
EID,Phát triển GD Hà Nội,Truyền thông,2023,0.112900375,0.172465205,0.275195209,0.527587529,0.345373027,0.141765903,2.57767906,0.824306677,0.654626973,0.654626973,1.654054213,18.97065958,191.9386741,0.217196166,-0.038441939,0.037916015,0.171449725,3,AAA,Tốt
EID,Phát triển GD Hà Nội,Truyền thông,2024,0.113321952,0.164472077,0.259079961,0.451369952,0.310995795,0.146245341,2.890909593,0.824306677,0.689004205,0.689004205,1.693215672,18.97065958,43.03655915,0.045819778,0.054276371,0.075222515,0.050354282,3,AAA,Tốt
ELC,ELCOM,Công nghệ Thông tin,2021,0.043925432,0.057933887,0.195836384,0.318914462,0.241800717,0.056260463,3.277810514,0.577140393,0.758199283,0.758199283,0.575497247,1.18470822,17.52552511,-0.147736038,0.612500489,-0.178378596,-0.235510303,2,AA,Khá
ELC,ELCOM,Công nghệ Thông tin,2022,0.032643413,0.041004007,0.162741718,0.256118867,0.203896999,0.074893174,3.658759861,0.324687732,0.796103001,0.796103001,0.754041138,1.613249191,2.238276503,-0.120460515,-0.257137165,0.309727369,-0.000393405,2,AA,Khá
ELC,ELCOM,Công nghệ Thông tin,2023,0.046301787,0.0731852,0.197667312,0.580612859,0.36733401,0.055381206,2.076916484,0.318515437,0.63266599,0.63266599,0.538181359,1.21086188,27.14227958,0.09778098,1.256217567,0.135304582,0.590665202,2,AA,Khá
ELC,ELCOM,Công nghệ Thông tin,2024,0.050781236,0.080883586,0.307496181,0.592784887,0.372168829,0.061651032,1.818690982,0.455437829,0.627831171,0.627831171,0.401711666,1.208967087,40.40995354,0.187607674,0.199562102,-0.183599962,0.093747875,4,BBB,Trung bình
EVE,Everpia,Hàng cá nhân & Gia dụng,2021,0.047070721,0.061948575,0.340908008,0.316074482,0.240164585,0.074930243,3.551041431,0.191826363,0.759835415,0.759835415,0.682523541,4.664835717,4.481458232,-0.060708379,0.419995936,0.012379713,-0.062296769,2,AA,Khá
EVE,Everpia,Hàng cá nhân & Gia dụng,2022,0.06303955,0.089342031,0.376190275,0.417237772,0.294402097,0.083443194,3.381736204,0.175570721,0.705597903,0.705597903,0.701072122,4.388270275,18.03797774,0.083485907,0.537648842,0.179342573,0.148140175,2,AA,Khá
EVE,Everpia,Hàng cá nhân & Gia dụng,2023,0.013748927,0.018642307,0.319096478,0.355909963,0.262487903,0.023591955,3.296713277,0.174846485,0.737512097,0.737512097,0.580330921,4.317126393,2.207022845,0.188405969,-0.796995642,-0.229517701,-0.069214407,2,AA,Khá
EVE,Everpia,Hàng cá nhân & Gia dụng,2024,-0.023687327,-0.032128697,0.314451595,0.356366488,0.262736135,-0.012327713,3.121304344,0.083209324,0.737263865,0.737263865,0.576747588,4.819628371,-1.381823258,0.064272722,-2.633062855,-0.057967835,-0.05211499,2,AA,Khá
EVG,Tập đoàn Everland,Xây dựng và Vật liệu,2021,0.011739991,0.015221289,0.036680433,0.296533332,0.228712463,0.014841208,3.957871649,0.196750406,0.771287537,0.771287537,0.476923941,0.884406963,149.627247,-0.35113954,0.229737308,0.260122052,0.973396674,2,AA,Khá
EVG,Tập đoàn Everland,Xây dựng và Vật liệu,2022,0.009689693,0.009932761,0.029456799,0.025085202,0.024471333,0.013358162,4.0756483,0.467095004,0.975528667,0.975528667,0.479656971,1.210227836,1574.259307,-0.129372841,0.082777903,0.31940689,0.311889062,2,AA,Khá
EVG,Tập đoàn Everland,Xây dựng và Vật liệu,2023,0.008729272,0.01195574,0.044131084,0.369614711,0.269867655,0.011929706,4.0756483,0.287889915,0.730132345,0.730132345,0.302617714,0.64926961,39.81824704,-0.412027574,0.217916986,-0.147070275,0.351915863,2,AA,Khá
EVG,Tập đoàn Everland,Xây dựng và Vật liệu,2024,0.008779985,0.015074918,0.049168591,0.716963951,0.41757659,0.01402674,4.0756483,0.452323276,0.58242341,0.58242341,0.243279088,0.605602832,9.022085559,-0.555716167,0.368787371,0.094033627,0.360881276,2,AA,Khá
FCM,Khoáng sản FECON,Xây dựng và Vật liệu,2021,0.016581325,0.023659267,0.083518459,0.426862256,0.299161502,0.030884029,2.710867342,0.264255286,0.700838498,0.700838498,0.74388604,1.38685639,2.775987207,0.089608328,-0.520727751,0.048038611,-0.005248822,2,AA,Khá
FCM,Khoáng sản FECON,Xây dựng và Vật liệu,2022,0.025057188,0.036527954,0.093414388,0.45778347,0.314027069,0.040519559,2.687735169,0.232669773,0.685972931,0.685972931,0.709022367,1.173098196,3.678214316,0.097483589,0.564473252,-0.013246712,0.0352734,2,AA,Khá
FCM,Khoáng sản FECON,Xây dựng và Vật liệu,2023,0.019382377,0.026774095,0.120429368,0.381362818,0.276077228,0.037052822,3.063764144,0.270706601,0.723922772,0.723922772,0.568342754,0.912699843,3.05858509,0.00280926,-0.250949106,-0.223776122,-0.031640524,2,AA,Khá
FCM,Khoáng sản FECON,Xây dựng và Vật liệu,2024,0.001591243,0.001878852,0.103703921,0.180744911,0.153077019,0.011130902,4.0756483,0.328083722,0.846922981,0.846922981,0.742510364,1.103371298,2.809141092,0.161726644,-0.935776643,0.022011517,-0.217717531,2,AA,Khá
FCN,FECON CORP,Xây dựng và Vật liệu,2021,0.00944298,0.024164358,0.134811378,1.558975977,0.609218684,0.034249273,1.504278859,0.092833783,0.390781316,0.390781316,0.464828803,1.234905876,1.762346719,-0.031681812,-0.47013741,0.104630717,0.105542441,1,B,Yếu
FCN,FECON CORP,Xây dựng và Vật liệu,2022,0.00680659,0.014813601,0.116975222,1.176361736,0.54051756,0.03525286,1.660921964,0.055404036,0.45948244,0.45948244,0.401733303,0.94288931,1.258252585,-0.066620325,-0.270990715,-0.125907588,0.011375773,4,BBB,Trung bình
FCN,FECON CORP,Xây dựng và Vật liệu,2023,-0.004904674,-0.012519874,0.168511069,1.552641634,0.608248966,0.029265133,1.420800017,0.16247129,0.391751034,0.391751034,0.335557136,0.792808152,0.966312441,0.142520806,-1.81567331,-0.05449388,0.131972042,1,B,Yếu
FCN,FECON CORP,Xây dựng và Vật liệu,2024,0.00311024,0.008961106,0.131051088,1.881162555,0.652917883,0.02863606,1.192014849,0.088570115,0.347082117,0.347082117,0.347756776,0.828588146,1.29159107,-0.042253802,-1.717104215,0.171946115,0.130833127,1,B,Yếu
FDC,FIDECO,Bất động sản,2021,0.011742384,0.014705805,0.086178764,0.252369635,0.201513697,0.064955404,3.552625735,0.290705556,0.798486303,0.798486303,0.2307799,0.358520075,12.28904138,0.052005553,-1.364091251,-0.023537979,-0.182922644,2,AA,Khá
FDC,FIDECO,Bất động sản,2024,0.006165707,0.011230454,0.562291079,0.821438035,0.450983245,0.011858043,0.79739744,0.272680004,0.549016755,0.549016755,0.035247819,0.764148882,2.971752858,1.222104653,5.984204664,0.541640812,0.226614038,4,BBB,Trung bình
FIR,Địa ốc First Real,Bất động sản,2021,0.088543582,0.139936391,0.562291079,0.580423868,0.367258354,0.125512556,2.30324729,0.070127327,0.632741646,0.632741646,0.34112047,0.512006965,16.12685009,-0.261432195,0.639098197,0.556294869,0.238580954,4,BBB,Trung bình
FIR,Địa ốc First Real,Bất động sản,2022,0.08074453,0.146188394,0.562291079,0.810505224,0.447667984,0.125628848,2.503993519,0.022541487,0.552332016,0.552332016,0.274603415,0.438463982,6.095844548,-0.951377767,0.783139104,0.574082,0.955371133,4,BBB,Trung bình
FIR,Địa ốc First Real,Bất động sản,2024,-0.018250501,-0.030739511,0.562291079,0.684310527,0.406285252,0.017788675,1.757249077,0.01242686,0.593714748,0.593714748,0.056956259,0.146026738,0.56533631,2.183820643,-2.603709147,-0.584058891,-0.084237698,4,BBB,Trung bình
FIT,Tập đoàn F.I.T,Y tế,2024,0.022781745,0.029710678,0.201086106,0.304144071,0.233213552,0.035504236,3.917026128,0.074244293,0.766786448,0.766786448,0.252157713,0.505880456,5.470830907,0.063770042,-3.2738641,0.119082538,0.003394263,2,AA,Khá
FMC,Thực phẩm Sao Ta,Thực phẩm và đồ uống,2021,0.106337951,0.145232675,0.101802831,0.365765215,0.267809731,0.111205269,3.015194766,0.824306677,0.732190269,0.732190269,1.925749201,13.78230376,20.76512235,0.034308171,0.270515334,0.177542266,0.577748713,3,AAA,Tốt
FMC,Thực phẩm Sao Ta,Thực phẩm và đồ uống,2022,0.107406699,0.151705368,0.109720053,0.412438595,0.29200462,0.114112184,2.176093153,0.678600162,0.70799538,0.70799538,1.907638642,18.97065958,19.7663366,0.076331499,0.118180973,0.09664333,0.107054539,3,AAA,Tốt
FMC,Thực phẩm Sao Ta,Thực phẩm và đồ uống,2023,0.090083358,0.135325565,0.096891314,0.502226026,0.334321212,0.098878329,1.913294315,0.406220089,0.665678788,0.665678788,1.515826571,10.34480532,11.76151218,0.040724364,-0.058194763,-0.107719689,0.122917644,0,A,Trung bình
FMC,Thực phẩm Sao Ta,Thực phẩm và đồ uống,2024,0.111954561,0.171383853,0.108740256,0.530834048,0.346761329,0.117966087,2.036045837,0.824306677,0.653238671,0.653238671,1.831212432,18.65848682,19.20091594,0.083943748,0.397834084,0.358775209,0.124756216,3,AAA,Tốt
FPT,FPT Corp,Công nghệ Thông tin,2021,0.099618365,0.249757437,0.382305406,1.507142494,0.601139543,0.125004607,1.180008998,0.182044487,0.398860457,0.398860457,0.664034076,5.181097784,13.86889997,0.163772907,0.2092245,0.195333013,0.286661355,4,BBB,Trung bình
FPT,FPT Corp,Công nghệ Thông tin,2022,0.125678465,0.256006923,0.390080956,1.036999122,0.509081772,0.159437576,1.261673956,0.262637523,0.490918228,0.490918228,0.852065512,5.175828567,12.75311949,0.114834946,0.213493751,0.234237419,-0.038130646,3,AAA,Tốt
FPT,FPT Corp,Công nghệ Thông tin,2023,0.129191845,0.260182635,0.386171875,1.013924596,0.50345708,0.164962304,1.237898147,0.279213808,0.49654292,0.49654292,0.872850578,5.438911928,11.94308621,0.180871824,0.199759309,0.195602489,0.167131778,3,AAA,Tốt
FPT,FPT Corp,Công nghệ Thông tin,2024,0.130810373,0.263155483,0.378682714,1.011732541,0.502916029,0.160774501,1.307506833,0.267836596,0.497083971,0.497083971,0.872739456,5.52274489,20.98815503,0.201903299,0.209555516,0.194437508,0.19458959,3,AAA,Tốt
FRT,Bán lẻ FPT,Bán lẻ,2021,0.041154786,0.264339401,0.140098629,3.870466216,0.844310816,0.062898236,1.122461807,0.12136214,0.155689184,0.155689184,2.085557025,11.33039223,5.130673228,-0.065541466,42.44817995,0.534296539,1.002025578,1,B,Yếu
FRT,Bán lẻ FPT,Bán lẻ,2022,0.0378261,0.194245495,0.155910908,3.870466216,0.805266526,0.06703814,1.100588273,0.087977709,0.194733474,0.194733474,2.866436985,18.97065958,3.047130622,-0.052099416,-0.103231178,0.341002557,-0.024315791,0,A,Trung bình
FRT,Bán lẻ FPT,Bán lẻ,2023,-0.02513248,-0.146909135,0.162062802,3.870466216,0.868750074,-0.000884968,1.003215176,0.084440276,0.131249926,0.131249926,2.431558685,18.97065958,-0.040684456,-0.058308455,-1.826972777,0.055819797,0.244650575,1,B,Yếu
FRT,Bán lẻ FPT,Bán lẻ,2024,0.025795821,0.192664869,0.189082581,3.870466216,0.866110408,0.050311895,1.022897537,0.152987104,0.133889592,0.133889592,2.533040573,18.97065958,3.143153074,0.015636073,-2.24063774,0.259181593,0.208734661,1,B,Yếu
GAS,PV Gas,"Điện, nước & xăng dầu khí đốt",2021,0.112378171,0.169598563,0.177051187,0.509177115,0.337387249,0.145709408,3.10330972,0.3200439,0.662612751,0.662612751,1.002844826,4.668514033,37.73688754,0.096146524,0.110391866,0.231655081,0.246164646,3,AAA,Tốt
GAS,PV Gas,"Điện, nước & xăng dầu khí đốt",2022,0.16595773,0.24628927,0.211614233,0.351280644,0.259961279,0.198349219,4.0756483,0.824306677,0.740038721,0.740038721,1.218489201,6.220908498,56.59530113,0.127001785,0.702068692,0.275108241,0.049443606,3,AAA,Tốt
GAS,PV Gas,"Điện, nước & xăng dầu khí đốt",2023,0.134387427,0.180602522,0.188151044,0.34389448,0.25589396,0.170465408,4.0756483,0.378634421,0.74410604,0.74410604,1.025063698,5.333663219,44.0004487,0.153712553,-0.21725817,-0.106922788,0.061597382,3,AAA,Tốt
GAS,PV Gas,"Điện, nước & xăng dầu khí đốt",2024,0.129315663,0.171998529,0.170467883,0.330067252,0.248158318,0.164542872,3.929348866,0.387441561,0.751841682,0.751841682,1.26461862,5.421136721,42.29482466,0.084057136,-0.102006712,0.151302157,-0.066787388,3,AAA,Tốt
GDT,Gỗ Đức Thành,Hàng cá nhân & Gia dụng,2021,0.159557985,0.229041607,0.298981223,0.435475679,0.303366811,0.198349219,2.053655476,0.07638637,0.696633189,0.696633189,0.888872593,12.76421574,81.49562655,0.101431896,-0.239956054,-0.154282463,-0.044868943,3,AAA,Tốt
GDT,Gỗ Đức Thành,Hàng cá nhân & Gia dụng,2022,0.16595773,0.235332329,0.333120026,0.379327616,0.275009078,0.198349219,2.740181379,0.18118558,0.724990922,0.724990922,0.984622602,2.747907801,51.45797759,0.002530227,0.139575064,0.180531565,0.065730314,3,AAA,Tốt
GDT,Gỗ Đức Thành,Hàng cá nhân & Gia dụng,2023,0.089732602,0.125806849,0.290164041,0.402019397,0.286743106,0.118875095,2.372873002,0.199686722,0.713256894,0.713256894,0.760554107,3.938891893,15.29604178,0.10260557,-0.470301545,-0.222047787,0.007146402,3,AAA,Tốt
GDT,Gỗ Đức Thành,Hàng cá nhân & Gia dụng,2024,0.106669935,0.185441165,0.399843904,0.765228449,0.440176642,0.147524675,1.714375645,0.03788251,0.575222527,0.575222527,0.646169066,3.555198353,12.74823087,0.172034592,0.510286733,0.07940316,0.27047943,4,BBB,Trung bình
GDW,Cấp nước Gia Định,"Điện, nước & xăng dầu khí đốt",2021,0.070477256,0.109568429,0.348127067,0.554663654,0.356774054,0.096284811,1.420467324,0.719863034,0.643225946,0.643225946,2.099651539,18.97065958,14.54457092,-0.092312452,0.003880732,-0.028166837,-0.225701311,0,A,Trung bình
GDW,Cấp nước Gia Định,"Điện, nước & xăng dầu khí đốt",2022,0.071138433,0.116610163,0.378734766,0.639200623,0.389946547,0.085309147,1.4188029,0.824306677,0.610053453,0.610053453,2.093723669,18.97065958,17.71920949,0.117111653,0.131752752,0.118068452,0.121233992,0,A,Trung bình
GDW,Cấp nước Gia Định,"Điện, nước & xăng dầu khí đốt",2023,0.117398246,0.204870377,0.401202306,0.745088915,0.426963296,0.149909117,1.186686689,0.667722507,0.573036704,0.573036704,2.13232947,18.97065958,33.80477921,0.083254633,0.697270031,0.047438602,0.028474738,3,AAA,Tốt
GEE,Thiết bị điện GELEX,Hàng & Dịch vụ Công nghiệp,2024,0.134682725,0.24660138,0.145013533,0.830980037,0.4538444,0.190534245,1.296549405,0.13139443,0.5461556,0.5461556,1.659571711,9.074872158,9.008355056,0.026217998,1.163292503,0.272311686,-0.072211947,0,A,Trung bình
GEG,Điện Gia Lai,"Điện, nước & xăng dầu khí đốt",2021,0.026091733,0.08706808,0.555476339,2.336998771,0.700329527,0.053860157,1.499528055,0.284858076,0.299670473,0.299670473,0.11073153,1.788832298,1.750423462,1.840878627,0.103304328,-0.0751375,0.604593462,4,BBB,Trung bình
GEG,Điện Gia Lai,"Điện, nước & xăng dầu khí đốt",2022,0.021648337,0.065825401,0.483175792,2.040667744,0.67112487,0.059128136,1.023091772,0.161228453,0.32887513,0.32887513,0.122281455,2.791150182,1.7102416,0.236893506,0.138724946,0.515606681,0.372452152,4,BBB,Trung bình
GEG,Điện Gia Lai,"Điện, nước & xăng dầu khí đốt",2023,0.008884246,0.024851038,0.518118927,1.797202898,0.642500013,0.064359581,0.868577601,0.136439997,0.357499987,0.357499987,0.134106522,2.608919884,1.233493377,0.491429497,-0.613243808,0.033547779,-0.057587022,4,BBB,Trung bình
GEG,Điện Gia Lai,"Điện, nước & xăng dầu khí đốt",2024,0.006068493,0.015975821,0.461521941,1.632584315,0.62014512,0.063647852,1.759783839,0.20851514,0.37985488,0.37985488,0.153259865,2.824397155,1.229041126,0.378184593,-0.357585442,0.074814678,-0.059508127,4,BBB,Trung bình
GEX,Tập đoàn Gelex,Hàng & Dịch vụ Công nghiệp,2021,0.027232834,0.081294538,0.153018416,1.98516632,0.66501029,0.051393054,1.297237892,0.213546213,0.33498971,0.33498971,0.467048597,5.639115206,2.795190802,-0.087960236,0.700971762,0.592225513,1.25357757,1,B,Yếu
